kotlin	mockk/mockk	https://github.com/mockk/mockk.git	gradle	v1.14.11
rust	rustdesk/rustdesk	https://github.com/rustdesk/rustdesk.git	cargo+flutter	1.4.9
cpp	gabime/spdlog	https://github.com/gabime/spdlog.git	cmake	v1.17.0
ruby	rubygems/rubygems	https://github.com/rubygems/rubygems.git	gemfile	v4.0.18
php	yiisoft/yii2	https://github.com/yiisoft/yii2.git	composer	2.0.55
docker	docker.io/library/nginx:stable	docker.io/library/nginx:stable	official image	@default
polyglot	getsentry/sentry	https://github.com/getsentry/sentry.git	python + ts	26.7.2
swift	SDWebImage/SDWebImage	https://github.com/SDWebImage/SDWebImage.git	CocoaPods and SwiftPM	5.21.7
scala	typelevel/fs2	https://github.com/typelevel/fs2.git	sbt	v3.13.0
dart	flame-engine/flame	https://github.com/flame-engine/flame.git	melos monorepo	v1.38.0
elixir	elixir-nx/bumblebee	https://github.com/elixir-nx/bumblebee.git	mix.lock, ML	v0.7.1
other	torvalds/linux	https://github.com/torvalds/linux.git	top-100, kbuild, no package manifest	v7.1
javascript	jestjs/jest	https://github.com/jestjs/jest.git	yarn-monorepo	v30.4.2
python	ansible/ansible	https://github.com/ansible/ansible.git	setuptools	v2.21.2
go	containerd/containerd	https://github.com/containerd/containerd.git	gomod	v2.3.3
dotnet	dotnet/roslyn	https://github.com/dotnet/roslyn.git	csproj-huge	v11.0.100
java	jenkinsci/jenkins	https://github.com/jenkinsci/jenkins.git	maven	jenkins-2.576
rust	tauri-apps/tauri	https://github.com/tauri-apps/tauri.git	cargo+js	tauri-v2.11.5
cpp	abseil/abseil-cpp	https://github.com/abseil/abseil-cpp.git	bazel+cmake	20260526.0
ruby	ruby-grape/grape	https://github.com/ruby-grape/grape.git	gemspec	v3.3.5
php	Intervention/image	https://github.com/Intervention/image.git	composer	4.2.1
docker	docker.io/library/node:22-alpine	docker.io/library/node:22-alpine	alpine, musl	@default
polyglot	grpc/grpc-java	https://github.com/grpc/grpc-java.git	gradle	v1.83.1
swift	airbnb/lottie-ios	https://github.com/airbnb/lottie-ios.git	SwiftPM + Podfile	4.6.1
kotlin	sqldelight/sqldelight	https://github.com/sqldelight/sqldelight.git	gradle	2.3.2
dart	flutter/samples	https://github.com/flutter/samples.git	official samples, many pubspecs	@default
javascript	microsoft/TypeScript	https://github.com/microsoft/TypeScript.git	npm	v6.0.3
python	home-assistant/core	https://github.com/home-assistant/core.git	requirements.txt	2026.8.1
go	istio/istio	https://github.com/istio/istio.git	gomod	1.30.3
dotnet	FluentValidation/FluentValidation	https://github.com/FluentValidation/FluentValidation.git	csproj	12.1.1
rust	SeaQL/sea-orm	https://github.com/SeaQL/sea-orm.git	cargo	2.0.1
cpp	facebook/folly	https://github.com/facebook/folly.git	cmake	v2026.08.03.00
java	apache/flink	https://github.com/apache/flink.git	maven-huge	release-2.3.0
ruby	activeadmin/activeadmin	https://github.com/activeadmin/activeadmin.git	gemfile	v3.5.2
php	spatie/laravel-permission	https://github.com/spatie/laravel-permission.git	composer	8.3.0
docker	docker.io/library/postgres:17	docker.io/library/postgres:17	official image	@default
polyglot	hasura/graphql-engine	https://github.com/hasura/graphql-engine.git	haskell + ts	v2.50.0
swift	groue/GRDB.swift	https://github.com/groue/GRDB.swift.git	SwiftPM	v7.11.1
dart	invertase/react-native-firebase	https://github.com/invertase/react-native-firebase.git	js + dart mix	v26.1.0
javascript	socketio/socket.io	https://github.com/socketio/socket.io.git	npm-monorepo	socket.io@4.8.3
java	apache/camel	https://github.com/apache/camel.git	maven-huge	camel-4.22.0
python	celery/celery	https://github.com/celery/celery.git	requirements-dir	v5.6.3
go	influxdata/telegraf	https://github.com/influxdata/telegraf.git	gomod	v1.39.2
dotnet	dotnet/machinelearning	https://github.com/dotnet/machinelearning.git	csproj	v5.0.0
rust	rayon-rs/rayon	https://github.com/rayon-rs/rayon.git	cargo-nolock	v1.12.0
cpp	ClickHouse/ClickHouse	https://github.com/ClickHouse/ClickHouse.git	cmake, very large	54011
ruby	rack/rack	https://github.com/rack/rack.git	gemspec-nolock	v3.2.6
php	PHPMailer/PHPMailer	https://github.com/PHPMailer/PHPMailer.git	composer	v7.1.1
java	junit-team/junit5	https://github.com/junit-team/junit-framework.git	gradle-kts	@default
docker	docker.io/library/python:3.13-slim	docker.io/library/python:3.13-slim	python image	@default
polyglot	microsoft/vscode	https://github.com/microsoft/vscode.git	ts + native, very large	v14
swift	kean/Nuke	https://github.com/kean/Nuke.git	SwiftPM	13.1.0
javascript	chartjs/Chart.js	https://github.com/chartjs/Chart.js.git	npm	v4.5.1
python	sqlalchemy/sqlalchemy	https://github.com/sqlalchemy/sqlalchemy.git	setuptools	rel_2_0_51
go	caddyserver/caddy	https://github.com/caddyserver/caddy.git	gomod	v2.11.4
dotnet	restsharp/RestSharp	https://github.com/restsharp/RestSharp.git	csproj	114.0.0
java	mockito/mockito	https://github.com/mockito/mockito.git	gradle	v5.23.0
rust	sharkdp/hyperfine	https://github.com/sharkdp/hyperfine.git	cargo	v1.20.0
cpp	Genymobile/scrcpy	https://github.com/Genymobile/scrcpy.git	top-100, meson	v4.1
ruby	capistrano/capistrano	https://github.com/capistrano/capistrano.git	gemspec	v3.20.1
php	briannesbitt/Carbon	https://github.com/briannesbitt/Carbon.git	composer	3.13.2
docker	docker.io/library/redis:7-alpine	docker.io/library/redis:7-alpine	alpine	@default
polyglot	opensearch-project/OpenSearch	https://github.com/opensearch-project/OpenSearch.git	java + others	3.8.0
swift	swiftlang/swift-package-manager	https://github.com/swiftlang/swift-package-manager.git	SwiftPM itself	0.6.0
java	ReactiveX/RxJava	https://github.com/ReactiveX/RxJava.git	gradle	v3.1.12
javascript	d3/d3	https://github.com/d3/d3.git	yarn	v7.9.0
python	locustio/locust	https://github.com/locustio/locust.git	poetry	2.46.3
go	syncthing/syncthing	https://github.com/syncthing/syncthing.git	gomod	v2.1.3
dotnet	2dust/v2rayN	https://github.com/2dust/v2rayN.git	top-100, csproj	7.24.6
rust	meilisearch/meilisearch	https://github.com/meilisearch/meilisearch.git	workspace	v1.53.0
cpp	duckdb/duckdb	https://github.com/duckdb/duckdb.git	cmake, vendored	v1.5.5
ruby	thoughtbot/factory_bot	https://github.com/thoughtbot/factory_bot.git	gemspec	v6.6.0
java	iluwatar/java-design-patterns	https://github.com/iluwatar/java-design-patterns.git	maven	1.25.0
php	WordPress/WordPress	https://github.com/WordPress/WordPress.git	no composer.lock	7.0.3
docker	docker.io/library/ruby:3.3-slim	docker.io/library/ruby:3.3-slim	ruby image	@default
polyglot	pytorch/pytorch	https://github.com/pytorch/pytorch.git	cpp + python	v2.13.0
javascript	mrdoob/three.js	https://github.com/mrdoob/three.js.git	npm	@default
python	apache/airflow	https://github.com/apache/airflow.git	hatch-monorepo	3.3.0
go	junegunn/fzf	https://github.com/junegunn/fzf.git	gomod	v0.74.2
dotnet	AvaloniaUI/Avalonia	https://github.com/AvaloniaUI/Avalonia.git	UI framework monorepo	12.1.1
java	OpenAPITools/openapi-generator	https://github.com/OpenAPITools/openapi-generator.git	maven	v7.24.0
rust	rust-lang/cargo	https://github.com/rust-lang/cargo.git	Cargo.lock	0.98.0
cpp	envoyproxy/envoy	https://github.com/envoyproxy/envoy.git	bazel	v1.39.0
ruby	sass/sassc-ruby	https://github.com/sass/sassc-ruby.git	gemspec	v2.4.0
php	bagisto/bagisto	https://github.com/bagisto/bagisto.git	laravel app	v2.4.9
docker	docker.io/library/rust:1-slim	docker.io/library/rust:1-slim	toolchain image	@default
polyglot	temporalio/temporal	https://github.com/temporalio/temporal.git	go + java	v1.31.2
javascript	tailwindlabs/tailwindcss	https://github.com/tailwindlabs/tailwindcss.git	pnpm	v4.3.3
java	apache/hadoop	https://github.com/apache/hadoop.git	maven, enormous	rel/release-3.5.0
python	streamlit/streamlit	https://github.com/streamlit/streamlit.git	polyglot	1.61.1
go	argoproj/argo-cd	https://github.com/argoproj/argo-cd.git	go + ui	v3.5.0
dotnet	OrchardCMS/OrchardCore	https://github.com/OrchardCMS/OrchardCore.git	modular monorepo	v3.0.1
rust	rust-lang/rust-analyzer	https://github.com/rust-lang/rust-analyzer.git	workspace, large	@default
cpp	ggml-org/llama.cpp	https://github.com/ggml-org/llama.cpp.git	top-100, cmake	@default
ruby	chatwoot/chatwoot	https://github.com/chatwoot/chatwoot.git	rails + vue	v4.16.2
php	magento/magento2	https://github.com/magento/magento2.git	composer, enormous	2.4.9
java	apache/pulsar	https://github.com/apache/pulsar.git	maven	v4.2.4
docker	docker.io/library/wordpress:php8.3	docker.io/library/wordpress:php8.3	php image	@default
polyglot	tensorflow/tensorflow	https://github.com/tensorflow/tensorflow.git	cpp + python + bazel	v2.21.0
javascript	storybookjs/storybook	https://github.com/storybookjs/storybook.git	yarn-monorepo	v10.5.7
python	Textualize/rich	https://github.com/Textualize/rich.git	poetry.lock	v15.0.0
go	cockroachdb/cockroach	https://github.com/cockroachdb/cockroach.git	go + bazel, huge	v26.2.5
dotnet	SixLabors/ImageSharp	https://github.com/SixLabors/ImageSharp.git	library	v4.0.0
rust	seanmonstar/reqwest	https://github.com/seanmonstar/reqwest.git	Cargo.lock	v0.13.4
java	apache/tomcat	https://github.com/apache/tomcat.git	ant + maven	11.0.24
cpp	godotengine/godot	https://github.com/godotengine/godot.git	scons, no manifest	4.7.1-stable
ruby	gitlabhq/gitlabhq	https://github.com/gitlabhq/gitlabhq.git	very large polyglot	v19.2.1
php	pestphp/pest	https://github.com/pestphp/pest.git	composer.lock	v5.0.4
docker	gcr.io/distroless/static-debian12:latest	gcr.io/distroless/static-debian12:latest	distroless, near-empty	@default
javascript	remix-run/react-router	https://github.com/remix-run/react-router.git	pnpm	react-router@8.3.0
python	tiangolo/sqlmodel	https://github.com/fastapi/sqlmodel.git	pdm	0.0.39
go	golang/go	https://github.com/golang/go.git	top-100, the toolchain itself	@default
java	apache/zookeeper	https://github.com/apache/zookeeper.git	maven	release-3.9.5
dotnet	dotnet/orleans	https://github.com/dotnet/orleans.git	framework monorepo	v10.2.2
rust	surrealdb/surrealdb	https://github.com/surrealdb/surrealdb.git	workspace	v3.2.0
cpp	grpc/grpc	https://github.com/grpc/grpc.git	bazel + cmake, polyglot	v1.83.0
ruby	ruby/ruby	https://github.com/ruby/ruby.git	the interpreter	v4.0.6
php	thephpleague/flysystem	https://github.com/thephpleague/flysystem.git	composer monorepo	3.35.2
javascript	strapi/strapi	https://github.com/strapi/strapi.git	yarn-monorepo	v5.51.2
python	mlflow/mlflow	https://github.com/mlflow/mlflow.git	polyglot	v3.15.1
java	debezium/debezium	https://github.com/debezium/debezium.git	maven	v3.6.1.Final
go	goreleaser/goreleaser	https://github.com/goreleaser/goreleaser.git	go	v2.17.1
dotnet	microsoft/PowerToys	https://github.com/microsoft/PowerToys.git	top-100, csproj + C++	v0.101.2211.0
rust	vectordotdev/vector	https://github.com/vectordotdev/vector.git	large workspace	v0.57.0
cpp	libgit2/libgit2	https://github.com/libgit2/libgit2.git	cmake	v1.9.6
ruby	solidusio/solidus	https://github.com/solidusio/solidus.git	monorepo gems	v4.7.0
javascript	Chalarangelo/30-seconds-of-code	https://github.com/Chalarangelo/30-seconds-of-code.git	top-100, npm	v14.0.0
python	apache/superset-py	https://github.com/getsentry/sentry.git	python-monorepo	26.7.2
java	google/dagger	https://github.com/google/dagger.git	bazel + maven	dagger-2.60.1
go	grpc/grpc-go	https://github.com/grpc/grpc-go.git	go.sum	v1.83.0
dotnet	ppy/osu	https://github.com/ppy/osu.git	large app, csproj	2026.730.0
rust	zed-industries/zed	https://github.com/zed-industries/zed.git	very large workspace	v1.14.2
cpp	microsoft/terminal	https://github.com/microsoft/terminal.git	vcpkg.json + msbuild	1904.29002
javascript	TanStack/query	https://github.com/TanStack/query.git	pnpm monorepo	v5.90.3
python	AUTOMATIC1111/stable-diffusion-webui	https://github.com/AUTOMATIC1111/stable-diffusion-webui.git	top-100, requirements.txt	v1.10.1
go	ollama/ollama	https://github.com/ollama/ollama.git	go + cpp	v0.32.7
java	google/gson	https://github.com/google/gson.git	maven	gson-2.4
dotnet	reactiveui/ReactiveUI	https://github.com/reactiveui/ReactiveUI.git	monorepo	24.1.0
javascript	anthropics/claude-code	https://github.com/anthropics/claude-code.git	top-100, npm	v2.1.226
python	Comfy-Org/ComfyUI	https://github.com/Comfy-Org/ComfyUI.git	top-100, requirements.txt	v0.31.1
javascript	clash-verge-rev/clash-verge-rev	https://github.com/clash-verge-rev/clash-verge-rev.git	top-100, TS + Rust	v2.5.2
python	Significant-Gravitas/AutoGPT	https://github.com/Significant-Gravitas/AutoGPT.git	top-100, poetry monorepo	v0.6.44
javascript	elysiajs/elysia	https://github.com/elysiajs/elysia.git	bun.lock	1.4.29
python	Textualize/textual	https://github.com/Textualize/textual.git	poetry	v8.2.8
java	keycloak/keycloak	https://github.com/keycloak/keycloak.git	maven	26.7.1
javascript	excalidraw/excalidraw	https://github.com/excalidraw/excalidraw.git	yarn workspace	v0.18.1
python	TheAlgorithms/Python	https://github.com/TheAlgorithms/Python.git	top-100, requirements.txt	@default
javascript	firecrawl/firecrawl	https://github.com/firecrawl/firecrawl.git	top-100, pnpm monorepo	v2.11.193
python	dbt-labs/dbt-core	https://github.com/dbt-labs/dbt-core.git	monorepo	v1.12.0
javascript	freeCodeCamp/freeCodeCamp	https://github.com/freeCodeCamp/freeCodeCamp.git	top-100, large pnpm monorepo	@default
python	fastapi/sqlmodel	https://github.com/fastapi/sqlmodel.git	poetry	0.0.39
javascript	honojs/hono	https://github.com/honojs/hono.git	bun/npm	v4.13.1
java	quarkusio/quarkus	https://github.com/quarkusio/quarkus.git	maven monorepo	3.38.1
python	github/spec-kit	https://github.com/github/spec-kit.git	top-100, pyproject	v0.16.1
javascript	iptv-org/iptv	https://github.com/iptv-org/iptv.git	top-100, npm on a data repo	@default
python	langchain-ai/langchain	https://github.com/langchain-ai/langchain.git	monorepo of poetry projects	v0.1.16
javascript	langgenius/dify	https://github.com/langgenius/dify.git	top-100, TS + Python	1.16.1
python	langflow-ai/langflow	https://github.com/langflow-ai/langflow.git	top-100, uv/poetry	v1.11.3
javascript	nodejs/node	https://github.com/nodejs/node.git	cpp + js, no lockfile	v26.7.0
python	microsoft/markitdown	https://github.com/microsoft/markitdown.git	top-100, pyproject	v0.1.7
javascript	nrwl/nx	https://github.com/nrwl/nx.git	pnpm monorepo	23.1.1
python	open-webui/open-webui	https://github.com/open-webui/open-webui.git	top-100, python + svelte	v0.11.0
javascript	nuxt/nuxt	https://github.com/nuxt/nuxt.git	pnpm monorepo	v4.5.2
python	openai/openai-python	https://github.com/openai/openai-python.git	pep621	v2.53.0
javascript	prisma/prisma	https://github.com/prisma/prisma.git	pnpm monorepo + rust	7.9.1
python	pdm-project/pdm	https://github.com/pdm-project/pdm.git	pdm.lock	2.28.0
javascript	react/react-native	https://github.com/react/react-native.git	top-100, huge JS+native monorepo	v0.86.2
python	pola-rs/polars	https://github.com/pola-rs/polars.git	rust + python	@default
javascript	shadcn-ui/ui	https://github.com/shadcn-ui/ui.git	top-100, pnpm monorepo	@default
python	ray-project/ray	https://github.com/ray-project/ray.git	python + cpp + java	ray-2.56.1
javascript	trekhleb/javascript-algorithms	https://github.com/trekhleb/javascript-algorithms.git	top-100, npm, few deps	@default
python	scipy/scipy	https://github.com/scipy/scipy.git	meson, native deps	v1.18.0
javascript	trpc/trpc	https://github.com/trpc/trpc.git	pnpm monorepo	v11.18.0
python	vllm-project/vllm	https://github.com/vllm-project/vllm.git	large, native	v0.27.0
javascript	twbs/bootstrap	https://github.com/twbs/bootstrap.git	top-100, npm	v5.3.8
python	yt-dlp/yt-dlp	https://github.com/yt-dlp/yt-dlp.git	top-100, pyproject	2026.07.04
javascript	typeorm/typeorm	https://github.com/typeorm/typeorm.git	npm	1.1.0
python	ytdl-org/youtube-dl	https://github.com/ytdl-org/youtube-dl.git	top-100, setup.py	2021.12.17
javascript	vercel/turborepo	https://github.com/vercel/turborepo.git	pnpm workspace + rust	v2.10.9
javascript	vuejs/vue	https://github.com/vuejs/vue.git	top-100, Vue 2, npm	v2.7.16
javascript	withastro/astro	https://github.com/withastro/astro.git	pnpm monorepo	astro@7.2.0
